Date&Time,CH3,CH4,CH96,CH98,CH103,CH104,Pulse1,,,,,,,,,,,,
Time,degC,degC,%,kg/h,bar,bar,RPM,,,,,,,,,,,,
29/01/2021 12:23,31.9,7.5,36.62,61.6,18.143,3.22,480,,,,,,,,,,,,
29/01/2021 12:23,31.9,7.5,36.62,61.7,18.178,3.22,420,,,,,,,,,,,,
29/01/2021 12:23,31.9,7.5,36.61,61.7,18.195,3.222,480,,,,,,,,,,,,
29/01/2021 12:23,31.9,7.5,36.63,61.7,18.208,3.23,420,,,,,,,,,,,,
29/01/2021 12:23,31.9,7.5,36.63,61.8,18.246,3.235,480,,,,,,,,,,,,
29/01/2021 12:23,31.9,7.5,36.62,61.9,18.253,3.23,420,,,,,,,,,,,,
29/01/2021 12:23,31.9,7.6,36.62,62,18.278,3.235,480,,,,,,,,,,,,
29/01/2021 12:23,31.9,7.6,36.62,62.1,18.313,3.235,420,,,,,,,,,,,,
29/01/2021 12:23,31.9,7.6,36.62,62.1,18.328,3.232,480,,,,,,,,,,,,
29/01/2021 12:23,31.9,7.7,36.63,62.2,18.336,3.24,420,,,,,,,,,,,,
29/01/2021 12:23,31.9,7.7,36.63,62.3,18.373,3.245,420,,,,,,,,,,,,
29/01/2021 12:24,31.9,7.7,36.62,62.3,18.434,3.24,480,,,,,,,,,,,,
29/01/2021 12:24,31.9,7.7,36.62,62.3,18.486,3.25,420,,,,,,,,,,,,
29/01/2021 12:24,31.9,7.7,36.62,62.4,18.494,3.252,480,,,,,,,,,,,,
29/01/2021 12:24,31.9,7.8,36.62,62.5,18.506,3.252,420,,,,,,,,,,,,
29/01/2021 12:24,31.9,7.8,36.61,62.6,18.489,3.255,480,,,,,,,,,,,,
29/01/2021 12:24,32,7.8,36.63,62.6,18.521,3.252,420,,,,,,,,,,,,
29/01/2021 12:24,32,7.8,36.63,62.7,18.541,3.265,480,,,,,,,,,,,,
29/01/2021 12:24,32,7.8,36.62,62.7,18.579,3.265,420,,,,,,,,,,,,
29/01/2021 12:24,32,7.8,36.61,62.9,18.571,3.272,420,,,,,,,,,,,,
29/01/2021 12:24,32,7.9,36.61,62.9,18.609,3.27,480,,,,,,,,,,,,
29/01/2021 12:24,32,7.9,36.62,63,18.624,3.272,420,,,,,,,,,,,,
29/01/2021 12:24,32,7.8,36.63,63.2,18.664,3.27,480,,,,,,,,,,,,
29/01/2021 12:24,32,7.9,36.63,63.1,18.679,3.272,420,,,,,,,,,,,,
29/01/2021 12:24,32,7.9,36.61,63.2,18.667,3.28,480,,,,,,,,,,,,
29/01/2021 12:24,31.9,7.9,36.62,63.2,18.682,3.29,420,,,,,,,,,,,,
29/01/2021 12:24,32,7.9,36.63,63.2,18.679,3.285,540,,,,,,,,,,,,
29/01/2021 12:24,32,8,36.62,63.3,18.717,3.29,420,,,,,,,,,,,,
29/01/2021 12:24,32.1,8,36.63,63.3,18.719,3.285,480,,,,,,,,,,,,
29/01/2021 12:24,32.1,8,36.63,63.3,18.762,3.292,420,,,,,,,,,,,,
29/01/2021 12:24,32,8,36.62,63.4,18.764,3.295,420,,,,,,,,,,,,
29/01/2021 12:24,32.1,7.9,36.62,63.4,18.784,3.295,480,,,,,,,,,,,,
29/01/2021 12:24,32,8,36.61,63.5,18.774,3.295,420,,,,,,,,,,,,
29/01/2021 12:24,32,8,36.62,63.5,18.764,3.295,480,,,,,,,,,,,,
29/01/2021 12:24,32,8,36.62,63.5,18.774,3.3,420,,,,,,,,,,,,
29/01/2021 12:24,32.1,8.1,36.63,63.5,18.774,3.297,480,,,,,,,,,,,,
29/01/2021 12:24,32,8.1,36.63,63.5,18.805,3.302,420,,,,,,,,,,,,
29/01/2021 12:24,32,8.1,36.61,63.5,18.837,3.31,480,,,,,,,,,,,,
29/01/2021 12:24,32,8.1,36.62,63.6,18.865,3.307,420,,,,,,,,,,,,
29/01/2021 12:24,32,8.1,36.63,63.6,18.845,3.295,420,,,,,,,,,,,,
29/01/2021 12:24,31.9,8.1,36.62,63.6,18.852,3.31,480,,,,,,,,,,,,
29/01/2021 12:24,31.9,8.1,36.63,63.7,18.865,3.312,420,,,,,,,,,,,,
29/01/2021 12:24,31.9,8.1,36.62,63.7,18.892,3.312,480,,,,,,,,,,,,
29/01/2021 12:24,31.9,8.2,36.62,63.7,18.857,3.322,420,,,,,,,,,,,,
29/01/2021 12:24,32,8.2,36.62,63.8,18.855,3.32,480,,,,,,,,,,,,
29/01/2021 12:24,32,8.2,36.63,63.7,18.885,3.32,420,,,,,,,,,,,,
29/01/2021 12:24,32,8.2,36.63,63.7,18.917,3.317,540,,,,,,,,,,,,
29/01/2021 12:24,32.1,8.2,36.62,63.8,18.932,3.322,420,,,,,,,,,,,,
29/01/2021 12:24,32.1,8.2,36.63,63.8,18.862,3.325,480,,,,,,,,,,,,
29/01/2021 12:24,32.1,8.2,36.63,63.8,18.862,3.338,480,,,,,,,,,,,,
29/01/2021 12:24,32,8.3,36.61,63.8,18.877,3.338,420,,,,,,,,,,,,
29/01/2021 12:24,32,8.3,36.62,63.8,18.95,3.335,480,,,,,,,,,,,,
29/01/2021 12:24,32,8.3,36.63,63.8,18.952,3.34,420,,,,,,,,,,,,
29/01/2021 12:24,32.1,8.3,36.6,63.9,18.922,3.338,480,,,,,,,,,,,,
29/01/2021 12:24,32,8.3,36.62,63.9,18.925,3.338,420,,,,,,,,,,,,
29/01/2021 12:24,32,8.3,36.62,64,18.93,3.353,480,,,,,,,,,,,,
29/01/2021 12:24,32,8.3,36.61,64,18.967,3.338,420,,,,,,,,,,,,
29/01/2021 12:24,32,8.3,36.63,64,18.965,3.34,480,,,,,,,,,,,,
29/01/2021 12:24,32,8.3,36.62,64,18.985,3.343,420,,,,,,,,,,,,
29/01/2021 12:24,32,8.3,36.62,64,18.965,3.353,420,,,,,,,,,,,,
29/01/2021 12:24,32,8.3,36.63,64.1,18.99,3.353,480,,,,,,,,,,,,
29/01/2021 12:24,32,8.3,36.61,64.1,18.997,3.348,420,,,,,,,,,,,,
29/01/2021 12:24,32,8.3,36.63,64.1,18.975,3.345,480,,,,,,,,,,,,
29/01/2021 12:24,32,8.3,36.62,64.2,18.99,3.355,420,,,,,,,,,,,,
29/01/2021 12:24,32.1,8.3,36.63,64.2,18.945,3.348,480,,,,,,,,,,,,
29/01/2021 12:24,32.1,8.3,36.64,64.2,18.935,3.353,420,,,,,,,,,,,,
29/01/2021 12:24,32.1,8.4,36.62,64.2,18.957,3.353,480,,,,,,,,,,,,
29/01/2021 12:24,32.1,8.3,36.62,64.2,18.98,3.348,420,,,,,,,,,,,,
29/01/2021 12:24,32.2,8.4,36.62,64.2,18.992,3.353,420,,,,,,,,,,,,
29/01/2021 12:24,32.2,8.4,36.61,64.1,19.008,3.35,480,,,,,,,,,,,,
29/01/2021 12:24,32.2,8.4,36.62,64.1,19.018,3.353,420,,,,,,,,,,,,
29/01/2021 12:25,32.3,8.4,36.63,64.2,19.053,3.348,480,,,,,,,,,,,,
